# kT [GeV]         GTMD (T-even  T-odd) at (xi, -t) = [(1.000000e-03, -5.000000e-01), (2.000000e-01, -5.000000e-01), (3.000000e-01, -5.000000e-01)]
5.756641e-01  8.279587e-10  0.000000e+00  -6.911064e-07  1.167320e-07  -7.655663e-08  5.186341e-08  
5.806690e-01  8.404328e-10  0.000000e+00  -7.015721e-07  1.183675e-07  -7.772187e-08  5.263321e-08  
5.856739e-01  8.529698e-10  0.000000e+00  -7.120915e-07  1.199973e-07  -7.889709e-08  5.340526e-08  
5.906788e-01  8.656821e-10  0.000000e+00  -7.227536e-07  1.216422e-07  -8.008906e-08  5.418702e-08  
5.956837e-01  8.783693e-10  0.000000e+00  -7.333987e-07  1.232905e-07  -8.127781e-08  5.496775e-08  
6.006886e-01  8.910556e-10  0.000000e+00  -7.440469e-07  1.249296e-07  -8.247539e-08  5.574795e-08  
6.056935e-01  9.037919e-10  0.000000e+00  -7.547371e-07  1.265700e-07  -8.366391e-08  5.653192e-08  
6.106984e-01  9.165171e-10  0.000000e+00  -7.654268e-07  1.281882e-07  -8.486018e-08  5.731116e-08  
6.157033e-01  9.293522e-10  0.000000e+00  -7.762095e-07  1.298468e-07  -8.606685e-08  5.812090e-08  
6.207082e-01  9.428168e-10  0.000000e+00  -7.874762e-07  1.314963e-07  -8.732137e-08  5.889428e-08  
6.257131e-01  9.561191e-10  0.000000e+00  -7.983271e-07  1.331279e-07  -8.853608e-08  5.968323e-08  
6.307180e-01  9.681422e-10  0.000000e+00  -8.087843e-07  1.347620e-07  -8.971382e-08  6.047390e-08  
6.357229e-01  9.810148e-10  0.000000e+00  -8.196073e-07  1.363794e-07  -9.092713e-08  6.126224e-08  
6.407278e-01  9.939686e-10  0.000000e+00  -8.305025e-07  1.380414e-07  -9.214864e-08  6.205468e-08  
6.457327e-01  1.007099e-09  0.000000e+00  -8.415347e-07  1.396689e-07  -9.338458e-08  6.285856e-08  
6.507376e-01  1.020192e-09  0.000000e+00  -8.525432e-07  1.413092e-07  -9.461868e-08  6.365919e-08  
6.557425e-01  1.033217e-09  0.000000e+00  -8.635011e-07  1.429313e-07  -9.585519e-08  6.445393e-08  
6.607474e-01  1.046299e-09  0.000000e+00  -8.745099e-07  1.445569e-07  -9.708390e-08  6.525247e-08  
6.657524e-01  1.059366e-09  0.000000e+00  -8.855066e-07  1.461384e-07  -9.832036e-08  6.604453e-08  
6.707573e-01  1.072595e-09  0.000000e+00  -8.965785e-07  1.477995e-07  -9.956262e-08  6.685378e-08  
6.757622e-01  1.086370e-09  0.000000e+00  -9.081814e-07  1.494270e-07  -1.008591e-07  6.769953e-08  
6.807671e-01  1.099540e-09  0.000000e+00  -9.192853e-07  1.510398e-07  -1.021084e-07  6.846009e-08  
6.857720e-01  1.112496e-09  0.000000e+00  -9.302235e-07  1.526350e-07  -1.033418e-07  6.925960e-08  
6.907769e-01  1.125438e-09  0.000000e+00  -9.410437e-07  1.542218e-07  -1.045744e-07  7.005847e-08  
6.957818e-01  1.138561e-09  0.000000e+00  -9.521941e-07  1.558501e-07  -1.058151e-07  7.086297e-08  
7.007867e-01  1.151872e-09  0.000000e+00  -9.634066e-07  1.574451e-07  -1.070730e-07  7.167087e-08  
7.057916e-01  1.165154e-09  0.000000e+00  -9.745987e-07  1.590293e-07  -1.083370e-07  7.247419e-08  
7.107965e-01  1.178428e-09  0.000000e+00  -9.857901e-07  1.606149e-07  -1.095976e-07  7.327791e-08  
7.158014e-01  1.191706e-09  0.000000e+00  -9.969941e-07  1.621775e-07  -1.108610e-07  7.407946e-08  
7.208063e-01  1.204927e-09  0.000000e+00  -1.008151e-06  1.637394e-07  -1.121190e-07  7.487844e-08  
7.258112e-01  1.218250e-09  0.000000e+00  -1.019385e-06  1.653900e-07  -1.133849e-07  7.568483e-08  
7.308161e-01  1.231587e-09  0.000000e+00  -1.030638e-06  1.668894e-07  -1.146532e-07  7.652189e-08  
7.358210e-01  1.245398e-09  0.000000e+00  -1.042351e-06  1.684540e-07  -1.159685e-07  7.734098e-08  
7.408259e-01  1.258522e-09  0.000000e+00  -1.053485e-06  1.699991e-07  -1.172292e-07  7.812811e-08  
7.458308e-01  1.271671e-09  0.000000e+00  -1.064588e-06  1.714959e-07  -1.184900e-07  7.890421e-08  
7.508357e-01  1.284945e-09  0.000000e+00  -1.075839e-06  1.730372e-07  -1.197464e-07  7.969542e-08  
7.558406e-01  1.298068e-09  0.000000e+00  -1.087139e-06  1.745892e-07  -1.210010e-07  8.049190e-08  
7.608455e-01  1.311461e-09  0.000000e+00  -1.098100e-06  1.761127e-07  -1.222758e-07  8.129297e-08  
7.658505e-01  1.324734e-09  0.000000e+00  -1.109324e-06  1.776292e-07  -1.235459e-07  8.209104e-08  
