# kT [GeV]         GTMD (T-even-UU T-even-UT T-odd-UU T-odd-UT) at (xi, -t) = [(1.000000e-03, -5.000000e-01), (2.000000e-01, -5.000000e-01), (3.000000e-01, -5.000000e-01)]
3.084006e-01  2.708094e-01 1.159624e-06  0.000000e+00 0.000000e+00  1.598891e-01 -2.599755e-06  -2.119573e-01 -8.871066e-07  8.957922e-02 -2.480517e-07  -1.101067e-01 2.125940e-08  
3.124045e-01  2.704237e-01 1.188909e-06  0.000000e+00 0.000000e+00  1.597224e-01 -2.665421e-06  -2.116023e-01 -9.097238e-07  8.949625e-02 -2.543236e-07  -1.099271e-01 2.177623e-08  
3.164084e-01  2.702148e-01 1.218321e-06  0.000000e+00 0.000000e+00  1.595352e-01 -2.731307e-06  -2.114028e-01 -9.324300e-07  8.940743e-02 -2.606224e-07  -1.098461e-01 2.229208e-08  
3.204123e-01  2.695808e-01 1.247572e-06  0.000000e+00 0.000000e+00  1.592500e-01 -2.796877e-06  -2.108308e-01 -9.550478e-07  8.931524e-02 -2.668925e-07  -1.095373e-01 2.281847e-08  
3.244162e-01  2.691177e-01 1.278029e-06  0.000000e+00 0.000000e+00  1.590776e-01 -2.865126e-06  -2.103879e-01 -9.783333e-07  8.922307e-02 -2.734131e-07  -1.093128e-01 2.334520e-08  
3.284201e-01  2.687467e-01 1.308789e-06  0.000000e+00 0.000000e+00  1.589141e-01 -2.933766e-06  -2.100329e-01 -1.002344e-06  8.913621e-02 -2.799957e-07  -1.091316e-01 2.387824e-08  
3.324240e-01  2.683130e-01 1.339267e-06  0.000000e+00 0.000000e+00  1.587678e-01 -3.002308e-06  -2.096369e-01 -1.026079e-06  8.905785e-02 -2.865273e-07  -1.089312e-01 2.441259e-08  
3.364279e-01  2.678763e-01 1.370399e-06  0.000000e+00 0.000000e+00  1.585942e-01 -3.072078e-06  -2.092358e-01 -1.050045e-06  8.896593e-02 -2.931959e-07  -1.087290e-01 2.495366e-08  
3.404318e-01  2.674197e-01 1.401591e-06  0.000000e+00 0.000000e+00  1.584123e-01 -3.141932e-06  -2.088129e-01 -1.074193e-06  8.886908e-02 -2.998784e-07  -1.085146e-01 2.549772e-08  
3.444357e-01  2.669927e-01 1.433329e-06  0.000000e+00 0.000000e+00  1.582380e-01 -3.213085e-06  -2.084228e-01 -1.098815e-06  8.877627e-02 -3.066782e-07  -1.083174e-01 2.604715e-08  
